OmiVoxel (v0.2.0) (400x600 px) (07/02/2020 12:51:53)
$Texturas (nombre,r1,g1,b1,a1,r2,g2,b2,a2,r3,g3,b3,a3)$
sombra,50,50,50,40,50,50,50,40,50,50,50,40
rojo,242,82,53,255,240,49,15,255,191,39,13,255
naranja,251,170,89,255,250,143,37,255,238,122,6,255
amarillo,240,237,94,255,236,232,53,255,211,207,20,255
verde,112,189,100,255,88,177,75,255,74,149,64,255
limon,82,239,78,255,33,234,28,255,22,199,18,255
negro,62,62,62,255,74,74,74,255,40,40,40,255
gris,126,126,126,255,110,110,110,255,148,148,148,255
blanco,211,211,211,255,229,229,229,255,188,188,188,255
cafe,116,90,63,255,89,70,49,255,136,106,74,255
caqui,208,185,130,255,193,163,89,255,170,138,64,255
azul,31,100,203,255,62,128,225,255,104,155,232,255
marino,53,53,236,255,22,22,233,255,90,90,239,255
agua,53,217,230,255,91,237,244,255,14,200,209,255
morado,202,43,198,255,174,36,171,255,216,65,211,255
rosa,248,152,192,255,245,126,177,255,243,90,155,255
halloween,243,136,39,255,58,33,33,255,67,46,24,255
navidad,62,168,67,255,168,220,58,255,239,65,39,255
mimo,191,191,191,255,168,168,168,255,51,51,51,255
payaso,245,114,16,255,43,91,219,255,50,238,23,255
leopardo,236,231,26,255,208,204,17,255,142,69,45,255
reptil,57,120,54,255,96,142,32,255,163,122,67,255
saurio,154,65,207,255,103,41,231,255,249,23,243,255
vidrio,153,251,245,100,190,252,249,100,115,249,242,100
malla,130,126,165,255,0,0,0,0,0,0,0,0
reja,108,85,79,255,121,114,85,255,0,0,0,0
hojas,77,141,61,255,153,199,107,100,131,248,114,50
$Voxels (x,y,z,r,g,b,a,grupo)$
22.290851549718237,-11.19488641088933,16.667106990588067,255,255,255,255,0
24.2717172388196,-5.752502659110892,16.667106990588067,255,255,255,255,0
27.716385975338603,6.7885566737262025e-15,11.480502970952696,255,255,255,255,0
27.110716442789556,5.762560671490271,11.480502970952696,255,255,255,255,0
25.320178510039668,11.27326978980241,11.480502970952696,255,255,255,255,0
22.42302727670438,16.291282923149975,11.480502970952696,255,255,255,255,0
18.545882153754444,20.597288818507128,11.480502970952696,255,255,255,255,0
13.858192987669305,24.003094355737964,11.480502970952696,255,255,255,255,0
8.564834289035076,26.359849489997387,11.480502970952696,255,255,255,255,0
2.897151233335274,27.564552712952384,11.480502970952696,255,255,255,255,0
-2.897151233335284,27.56455271295238,11.480502970952696,255,255,255,255,0
-8.564834289035085,26.359849489997387,11.480502970952696,255,255,255,255,0
-13.858192987669316,24.003094355737964,11.480502970952696,255,255,255,255,0
-18.545882153754473,20.597288818507106,11.480502970952696,255,255,255,255,0
-22.42302727670437,16.291282923149982,11.480502970952696,255,255,255,255,0
-25.32017851003967,11.2732697898024,11.480502970952696,255,255,255,255,0
-27.110716442789567,5.76256067149025,11.480502970952696,255,255,255,255,0
-27.716385975338603,2.1222817558511853e-14,11.480502970952696,255,255,255,255,0
-27.110716442789553,-5.7625606714902915,11.480502970952696,255,255,255,255,0
-25.320178510039664,-11.273269789802418,11.480502970952696,255,255,255,255,0
-22.42302727670439,-16.291282923149957,11.480502970952696,255,255,255,255,0
-18.545882153754444,-20.59728881850713,11.480502970952696,255,255,255,255,0
-13.858192987669323,-24.003094355737957,11.480502970952696,255,255,255,255,0
-8.564834289035073,-26.359849489997387,11.480502970952696,255,255,255,255,0
-2.8971512333352707,-27.564552712952384,11.480502970952696,255,255,255,255,0
2.897151233335263,-27.564552712952384,11.480502970952696,255,255,255,255,0
8.56483428903509,-26.359849489997387,11.480502970952696,255,255,255,255,0
13.858192987669314,-24.003094355737957,11.480502970952696,255,255,255,255,0
18.545882153754473,-20.597288818507103,11.480502970952696,255,255,255,255,0
22.42302727670439,-16.29128292314996,11.480502970952696,255,255,255,255,0
25.320178510039675,-11.273269789802399,11.480502970952696,255,255,255,255,0
27.110716442789553,-5.7625606714903075,11.480502970952696,255,255,255,255,0
29.423558412096916,7.206693325779934e-15,5.85270966048385,255,255,255,255,0
28.821256442840625,5.922918764097359,5.85270966048385,255,255,255,255,0
27.03900884846061,11.603352538079163,5.85270966048385,255,255,255,255,0
24.14978105487598,16.80874369581595,5.85270966048385,255,255,255,255,0
20.27185838742591,21.325982911702543,5.85270966048385,255,255,255,255,0
15.564003455752411,24.970133881487413,5.85270966048385,255,255,255,255,0
10.218956393907655,27.59200463629804,5.85270966048385,255,255,255,255,0
4.455544056619926,29.084255479375738,5.85270966048385,255,255,255,255,0
-1.490278777850021,29.38579348587288,5.85270966048385,255,255,255,255,0
-7.375089424054468,28.48427365437425,5.85270966048385,255,255,255,255,0
-12.957963042701932,26.41660431270548,5.85270966048385,255,255,255,255,0
-18.010336131885126,23.26743608665536,5.85270966048385,255,255,255,255,0
-22.32536394370434,19.165696293409876,5.85270966048385,255,255,255,255,0
-25.72638873254941,14.279310642038489,5.85270966048385,255,255,255,255,0
-28.074172143961558,8.808328335234332,5.85270966048385,255,255,255,255,0
-29.27259564922476,2.976732031451061,5.85270966048385,255,255,255,255,0
-29.272595649224762,-2.976732031451042,5.85270966048385,255,255,255,255,0
-28.07417214396155,-8.808328335234364,5.85270966048385,255,255,255,255,0
-25.726388732549392,-14.279310642038517,5.85270966048385,255,255,255,255,0
-22.32536394370434,-19.165696293409884,5.85270966048385,255,255,255,255,0
-18.01033613188509,-23.267436086655383,5.85270966048385,255,255,255,255,0
-12.957963042701943,-26.416604312705473,5.85270966048385,255,255,255,255,0
-7.375089424054478,-28.484273654374242,5.85270966048385,255,255,255,255,0
-1.4902787778500066,-29.385793485872885,5.85270966048385,255,255,255,255,0
4.455544056619966,-29.08425547937573,5.85270966048385,255,255,255,255,0
10.21895639390767,-27.592004636298036,5.85270966048385,255,255,255,255,0
15.564003455752424,-24.970133881487406,5.85270966048385,255,255,255,255,0
20.271858387425915,-21.32598291170253,5.85270966048385,255,255,255,255,0
24.149781054875984,-16.80874369581593,5.85270966048385,255,255,255,255,0
27.03900884846062,-11.603352538079125,5.85270966048385,255,255,255,255,0
28.821256442840628,-5.922918764097372,5.85270966048385,255,255,255,255,0
29.999999999999996,7.347880794884118e-15,1.83697019872103e-15,255,255,255,255,0
29.42355841209691,5.852709660483861,1.83697019872103e-15,255,255,255,255,0
27.716385975338607,11.480502970952688,1.83697019872103e-15,255,255,255,255,0
24.944088369076354,16.667106990588064,1.83697019872103e-15,255,255,255,255,0
21.213203435596423,21.213203435596434,1.83697019872103e-15,255,255,255,255,0
16.667106990588056,24.944088369076365,1.83697019872103e-15,255,255,255,255,0
11.480502970952678,27.716385975338614,1.83697019872103e-15,255,255,255,255,0
5.85270966048385,29.423558412096916,1.83697019872103e-15,255,255,255,255,0
-5.510910596163089e-15,29.999999999999996,1.83697019872103e-15,255,255,255,255,0
-5.8527096604838595,29.42355841209691,1.83697019872103e-15,255,255,255,255,0
-11.480502970952687,27.716385975338607,1.83697019872103e-15,255,255,255,255,0
-16.66710699058809,24.94408836907634,1.83697019872103e-15,255,255,255,255,0
-21.21320343559643,21.213203435596423,1.83697019872103e-15,255,255,255,255,0
-24.94408836907638,16.66710699058804,1.83697019872103e-15,255,255,255,255,0
-27.716385975338614,11.48050297095268,1.83697019872103e-15,255,255,255,255,0
-29.423558412096906,5.852709660483863,1.83697019872103e-15,255,255,255,255,0
-30.0,2.2971412193561696e-14,1.83697019872103e-15,255,255,255,255,0
-29.42355841209691,-5.852709660483858,1.83697019872103e-15,255,255,255,255,0
-27.71638597533861,-11.480502970952687,1.83697019872103e-15,255,255,255,255,0
-24.94408836907637,-16.667106990588053,1.83697019872103e-15,255,255,255,255,0
-21.213203435596423,-21.213203435596427,1.83697019872103e-15,255,255,255,255,0
-16.667106990588053,-24.94408836907637,1.83697019872103e-15,255,255,255,255,0
-11.480502970952697,-27.716385975338607,1.83697019872103e-15,255,255,255,255,0
-5.852709660483871,-29.423558412096906,1.83697019872103e-15,255,255,255,255,0
9.184850993605149e-15,-30.0,1.83697019872103e-15,255,255,255,255,0
5.852709660483837,-29.423558412096916,1.83697019872103e-15,255,255,255,255,0
11.480502970952715,-27.7163859753386,1.83697019872103e-15,255,255,255,255,0
16.667106990588067,-24.944088369076354,1.83697019872103e-15,255,255,255,255,0
21.213203435596427,-21.21320343559642,1.83697019872103e-15,255,255,255,255,0
24.94408836907637,-16.667106990588056,1.83697019872103e-15,255,255,255,255,0
27.716385975338603,-11.4805029709527,1.83697019872103e-15,255,255,255,255,0
29.42355841209691,-5.852709660483847,1.83697019872103e-15,255,255,255,255,0
29.423558412096916,7.206693325779934e-15,-5.852709660483846,255,255,255,255,0
28.821256442840625,5.922918764097359,-5.852709660483846,255,255,255,255,0
27.03900884846061,11.603352538079163,-5.852709660483846,255,255,255,255,0
24.14978105487598,16.80874369581595,-5.852709660483846,255,255,255,255,0
20.27185838742591,21.325982911702543,-5.852709660483846,255,255,255,255,0
15.564003455752411,24.970133881487413,-5.852709660483846,255,255,255,255,0
10.218956393907655,27.59200463629804,-5.852709660483846,255,255,255,255,0
4.455544056619926,29.084255479375738,-5.852709660483846,255,255,255,255,0
-1.490278777850021,29.38579348587288,-5.852709660483846,255,255,255,255,0
-7.375089424054468,28.48427365437425,-5.852709660483846,255,255,255,255,0
-12.957963042701932,26.41660431270548,-5.852709660483846,255,255,255,255,0
-18.010336131885126,23.26743608665536,-5.852709660483846,255,255,255,255,0
-22.32536394370434,19.165696293409876,-5.852709660483846,255,255,255,255,0
-25.72638873254941,14.279310642038489,-5.852709660483846,255,255,255,255,0
-28.074172143961558,8.808328335234332,-5.852709660483846,255,255,255,255,0
-29.27259564922476,2.976732031451061,-5.852709660483846,255,255,255,255,0
-29.272595649224762,-2.976732031451042,-5.852709660483846,255,255,255,255,0
-28.07417214396155,-8.808328335234364,-5.852709660483846,255,255,255,255,0
-25.726388732549392,-14.279310642038517,-5.852709660483846,255,255,255,255,0
-22.32536394370434,-19.165696293409884,-5.852709660483846,255,255,255,255,0
-18.01033613188509,-23.267436086655383,-5.852709660483846,255,255,255,255,0
-12.957963042701943,-26.416604312705473,-5.852709660483846,255,255,255,255,0
-7.375089424054478,-28.484273654374242,-5.852709660483846,255,255,255,255,0
-1.4902787778500066,-29.385793485872885,-5.852709660483846,255,255,255,255,0
4.455544056619966,-29.08425547937573,-5.852709660483846,255,255,255,255,0
10.21895639390767,-27.592004636298036,-5.852709660483846,255,255,255,255,0
15.564003455752424,-24.970133881487406,-5.852709660483846,255,255,255,255,0
20.271858387425915,-21.32598291170253,-5.852709660483846,255,255,255,255,0
24.149781054875984,-16.80874369581593,-5.852709660483846,255,255,255,255,0
27.03900884846062,-11.603352538079125,-5.852709660483846,255,255,255,255,0
28.821256442840628,-5.922918764097372,-5.852709660483846,255,255,255,255,0
27.716385975338603,6.7885566737262025e-15,-11.480502970952692,255,255,255,255,0
27.110716442789556,5.762560671490271,-11.480502970952692,255,255,255,255,0
25.320178510039668,11.27326978980241,-11.480502970952692,255,255,255,255,0
22.42302727670438,16.291282923149975,-11.480502970952692,255,255,255,255,0
18.545882153754444,20.597288818507128,-11.480502970952692,255,255,255,255,0
13.858192987669305,24.003094355737964,-11.480502970952692,255,255,255,255,0
8.564834289035076,26.359849489997387,-11.480502970952692,255,255,255,255,0
2.897151233335274,27.564552712952384,-11.480502970952692,255,255,255,255,0
-2.897151233335284,27.56455271295238,-11.480502970952692,255,255,255,255,0
-8.564834289035085,26.359849489997387,-11.480502970952692,255,255,255,255,0
-13.858192987669316,24.003094355737964,-11.480502970952692,255,255,255,255,0
-18.545882153754473,20.597288818507106,-11.480502970952692,255,255,255,255,0
-22.42302727670437,16.291282923149982,-11.480502970952692,255,255,255,255,0
-25.32017851003967,11.2732697898024,-11.480502970952692,255,255,255,255,0
-27.110716442789567,5.76256067149025,-11.480502970952692,255,255,255,255,0
-27.716385975338603,2.1222817558511853e-14,-11.480502970952692,255,255,255,255,0
-27.110716442789553,-5.7625606714902915,-11.480502970952692,255,255,255,255,0
-25.320178510039664,-11.273269789802418,-11.480502970952692,255,255,255,255,0
-22.42302727670439,-16.291282923149957,-11.480502970952692,255,255,255,255,0
-18.545882153754444,-20.59728881850713,-11.480502970952692,255,255,255,255,0
-13.858192987669323,-24.003094355737957,-11.480502970952692,255,255,255,255,0
-8.564834289035073,-26.359849489997387,-11.480502970952692,255,255,255,255,0
-2.8971512333352707,-27.564552712952384,-11.480502970952692,255,255,255,255,0
2.897151233335263,-27.564552712952384,-11.480502970952692,255,255,255,255,0
8.56483428903509,-26.359849489997387,-11.480502970952692,255,255,255,255,0
13.858192987669314,-24.003094355737957,-11.480502970952692,255,255,255,255,0
18.545882153754473,-20.597288818507103,-11.480502970952692,255,255,255,255,0
22.42302727670439,-16.29128292314996,-11.480502970952692,255,255,255,255,0
25.320178510039675,-11.273269789802399,-11.480502970952692,255,255,255,255,0
27.110716442789553,-5.7625606714903075,-11.480502970952692,255,255,255,255,0
24.944088369076354,6.109539595767616e-15,-16.667106990588067,255,255,255,255,0
24.27171723881959,5.752502659110925,-16.667106990588067,255,255,255,255,0
22.29085154971822,11.194886410889358,-16.667106990588067,255,255,255,255,0
19.108280283799683,16.03375093856839,-16.667106990588067,255,255,255,255,0
14.895576681787478,20.008231802967487,-16.667106990588067,255,255,255,255,0
9.87984868528381,22.90406371193082,-16.667106990588067,255,255,255,255,0
4.331495488852972,24.56513161768804,-16.667106990588067,255,255,255,255,0
-1.4503697505477449,24.901886919488376,-16.667106990588067,255,255,255,255,0
-7.154045181282195,23.89617505184592,-16.667106990588067,255,255,255,255,0
-12.472044184538188,21.602214201864065,-16.667106990588067,255,255,255,255,0
-17.11767205753738,18.143672392735006,-16.667106990588067,255,255,255,255,0
-20.840481799170494,13.707000508599014,-16.667106990588067,255,255,255,255,0
-23.439775772652652,8.531380679119648,-16.667106990588067,255,255,255,255,0
-24.7754253670713,2.8958319089633218,-16.667106990588067,255,255,255,255,0
-24.7754253670713,-2.8958319089633275,-16.667106990588067,255,255,255,255,0
-23.439775772652656,-8.531380679119636,-16.667106990588067,255,255,255,255,0
-20.84048179917049,-13.70700050859902,-16.667106990588067,255,255,255,255,0
-17.117672057537384,-18.143672392734995,-16.667106990588067,255,255,255,255,0
-12.472044184538198,-21.60221420186406,-16.667106990588067,255,255,255,255,0
-7.154045181282204,-23.896175051845916,-16.667106990588067,255,255,255,255,0
-1.4503697505477329,-24.90188691948838,-16.667106990588067,255,255,255,255,0
4.331495488852984,-24.56513161768804,-16.667106990588067,255,255,255,255,0
9.879848685283818,-22.904063711930814,-16.667106990588067,255,255,255,255,0
14.895576681787487,-20.008231802967476,-16.667106990588067,255,255,255,255,0
19.108280283799676,-16.033750938568396,-16.667106990588067,255,255,255,255,0
22.290851549718226,-11.194886410889348,-16.667106990588067,255,255,255,255,0
24.271717238819587,-5.7525026591109345,-16.667106990588067,255,255,255,255,0
24.944088369076354,6.109539595767616e-15,-16.667106990588067,255,255,255,255,0
21.213203435596427,5.19573633741296e-15,-21.213203435596423,255,255,255,255,0
20.42656030816153,5.723253792821014,-21.213203435596423,255,255,255,255,0
18.124972647965816,11.022040033972438,-21.213203435596423,255,255,255,255,0
14.479138682703082,15.50337198828214,-21.213203435596423,255,255,255,255,0
9.759453238996281,18.834889765428546,-21.213203435596423,255,255,255,255,0
4.315953795080873,20.76950993256045,-21.213203435596423,255,255,255,255,0
-1.4476401976408375,21.16375056218,-21.213203435596423,255,255,255,255,0
-7.103869339416767,19.98837263031922,-21.213203435596423,255,255,255,255,0
-12.233236990327955,17.33054854118795,-21.213203435596423,255,255,255,255,0
-16.45532141700194,13.38739694874091,-21.213203435596423,255,255,255,255,0
-19.456989932263344,8.451363367871652,-21.213203435596423,255,255,255,255,0
-21.01562251405499,2.888530828422176,-21.213203435596423,255,255,255,255,0
-21.01562251405499,-2.888530828422172,-21.213203435596423,255,255,255,255,0
-19.45698993226334,-8.451363367871657,-21.213203435596423,255,255,255,255,0
-16.455321417001947,-13.387396948740902,-21.213203435596423,255,255,255,255,0
-12.233236990327931,-17.33054854118797,-21.213203435596423,255,255,255,255,0
-7.103869339416759,-19.988372630319226,-21.213203435596423,255,255,255,255,0
-1.4476401976408275,-21.163750562180002,-21.213203435596423,255,255,255,255,0
4.3159537950809,-20.76950993256044,-21.213203435596423,255,255,255,255,0
9.759453238996272,-18.834889765428553,-21.213203435596423,255,255,255,255,0
14.479138682703104,-15.50337198828212,-21.213203435596423,255,255,255,255,0
18.12497264796582,-11.022040033972429,-21.213203435596423,255,255,255,255,0
20.42656030816153,-5.723253792821003,-21.213203435596423,255,255,255,255,0
16.667106990588067,4.08226384541403e-15,-24.94408836907636,255,255,255,255,0
15.661957448904836,5.700486321745184,-24.94408836907636,255,255,255,255,0
12.767744693009448,10.713409862869929,-24.94408836907636,255,255,255,255,0
8.333553495294046,14.434138061442459,-24.94408836907636,255,255,255,255,0
2.894212755895367,16.4138961846151,-24.94408836907636,255,255,255,255,0
-2.894212755895372,16.41389618461509,-24.94408836907636,255,255,255,255,0
-8.33355349529404,14.434138061442468,-24.94408836907636,255,255,255,255,0
-12.767744693009462,10.713409862869913,-24.94408836907636,255,255,255,255,0
-15.661957448904834,5.700486321745191,-24.94408836907636,255,255,255,255,0
-16.667106990588067,1.2762232825166404e-14,-24.94408836907636,255,255,255,255,0
-15.661957448904836,-5.700486321745182,-24.94408836907636,255,255,255,255,0
-12.767744693009444,-10.713409862869932,-24.94408836907636,255,255,255,255,0
-8.333553495294046,-14.434138061442464,-24.94408836907636,255,255,255,255,0
-2.8942127558953654,-16.4138961846151,-24.94408836907636,255,255,255,255,0
2.894212755895375,-16.413896184615098,-24.94408836907636,255,255,255,255,0
8.33355349529404,-14.434138061442466,-24.94408836907636,255,255,255,255,0
12.767744693009464,-10.713409862869913,-24.94408836907636,255,255,255,255,0
15.66195744890484,-5.700486321745175,-24.94408836907636,255,255,255,255,0
11.480502970952697,2.81191224319578e-15,-27.716385975338603,255,255,255,255,0
10.165480533159649,5.335255757319046,-27.716385975338603,255,255,255,255,0
6.521669012540523,9.448268717438259,-27.716385975338603,255,255,255,255,0
1.383821715780003,11.396797178373815,-27.716385975338603,255,255,255,255,0
-4.071042459206179,10.734456752038932,-27.716385975338603,255,255,255,255,0
-8.59327986816836,7.612981648039493,-27.716385975338603,255,255,255,255,0
-11.146900419582005,2.747464194848822,-27.716385975338603,255,255,255,255,0
-11.146900419582002,-2.747464194848824,-27.716385975338603,255,255,255,255,0
-8.593279868168345,-7.612981648039506,-27.716385975338603,255,255,255,255,0
-4.071042459206174,-10.734456752038934,-27.716385975338603,255,255,255,255,0
1.3838217157800292,-11.396797178373815,-27.716385975338603,255,255,255,255,0
6.521669012540535,-9.44826871743825,-27.716385975338603,255,255,255,255,0
10.16548053315965,-5.33525575731903,-27.716385975338603,255,255,255,255,0
0.0,0.0,-29.423558412096913,255,255,255,255,0
0.0,0.0,-30.0,255,255,255,255,0
100.0,2.4492935982947064e-14,30.0,255,255,255,255,0
100.0,2.4492935982947064e-14,29.423558412096913,255,255,255,255,0
111.4805029709527,2.7304848226142843e-14,27.716385975338603,255,255,255,255,0
110.16548053315964,5.335255757318916,27.716385975338603,255,255,255,255,0
106.52166901254054,9.44826871743819,27.716385975338603,255,255,255,255,0
101.38382171578002,11.396797178373857,27.716385975338603,255,255,255,255,0
95.92895754079383,10.734456752038856,27.716385975338603,255,255,255,255,0
91.40672013183165,7.612981648039562,27.716385975338603,255,255,255,255,0
88.853099580418,2.7474641948487046,27.716385975338603,255,255,255,255,0
88.853099580418,-2.7474641948486607,27.716385975338603,255,255,255,255,0
91.40672013183165,-7.612981648039518,27.716385975338603,255,255,255,255,0
95.92895754079383,-10.734456752038895,27.716385975338603,255,255,255,255,0
101.38382171578,-11.396797178373898,27.716385975338603,255,255,255,255,0
106.52166901254054,-9.448268717438136,27.716385975338603,255,255,255,255,0
110.16548053315964,-5.335255757318862,27.716385975338603,255,255,255,255,0
111.4805029709527,2.7304848226142843e-14,27.716385975338603,255,255,255,255,0
116.66710699058807,2.857519982836109e-14,24.944088369076358,255,255,255,255,0
115.66195744890484,5.700486321745393,24.944088369076358,255,255,255,255,0
112.76774469300948,10.713409862870009,24.944088369076358,255,255,255,255,0
108.33355349529404,14.434138061442482,24.944088369076358,255,255,255,255,0
102.89421275589537,16.413896184615208,24.944088369076358,255,255,255,255,0
